sec;sdate;NAV BK DB
IXIIT;2019-12-06;554,8706
IXIIT;2019-12-09;554,6171
IXIIT;2019-12-10;553,8334
IXIIT;2019-12-11;552,0845
IXIIT;2019-12-12;547,542
IXIIT;2019-12-13;556,4781
IXIIT;2019-12-16;558,6024
IXIIT;2019-12-17;562,4816
IXIIT;2019-12-18;568,3649
IXIIT;2019-12-19;562,9053
IXIIT;2019-12-20;567,6305
IXIIT;2019-12-23;569,8486
IXIIT;2019-12-26;569,7945
IXIIT;2019-12-27;570,6135
IXIIT;2019-12-30;565,7638
IXIIT;2020-01-02;564,7095
IXIIT;2020-01-03;570,8901
IXIIT;2020-01-06;565,7391
IXIIT;2020-01-07;567,98
IXIIT;2020-01-08;563,2585
IXIIT;2020-01-09;569,4635
IXIIT;2020-01-10;570,5375
IXIIT;2020-01-13;575,4066
IXIIT;2020-01-14;579,1081
IXIIT;2020-01-15;574,2597
IXIIT;2020-01-16;574,0742
IXIIT;2020-01-17;576,2844
IXIIT;2020-01-20;571,6747
IXIIT;2020-01-21;572,7044
IXIIT;2020-01-22;572,1623
IXIIT;2020-01-23;574,0334
IXIIT;2020-01-24;574,354
IXIIT;2020-01-27;563,1898
IXIIT;2020-01-28;561,4635
IXIIT;2020-01-29;561,5313
IXIIT;2020-01-30;554,7797
IXIIT;2020-01-31;540,6044
IXIIT;2020-02-03;536,0058
IXIIT;2020-02-04;542,2875
IXIIT;2020-02-05;548,6392
IXIIT;2020-02-06;547,6687
IXIIT;2020-02-07;547,954
IXIIT;2020-02-10;543,6478
IXIIT;2020-02-11;542,5065
IXIIT;2020-02-12;538,7195
IXIIT;2020-02-13;535,5334
IXIIT;2020-02-14;535,71
IXIIT;2020-02-17;535,4057
IXIIT;2020-02-18;535,7786
IXIIT;2020-02-19;540,6886
IXIIT;2020-02-20;543,5819
IXIIT;2020-02-21;537,9356
IXIIT;2020-02-24;529,3123
IXIIT;2020-02-25;529,021
IXIIT;2020-02-26;518,5081
IXIIT;2020-02-27;503,8797
IXIIT;2020-02-28;498,1873
IXIIT;2020-03-02;487,6516
IXIIT;2020-03-03;506,2824
IXIIT;2020-03-04;523,5166
IXIIT;2020-03-05;522,4637
IXIIT;2020-03-06;504,1088
IXIIT;2020-03-09;462,9319
IXIIT;2020-03-10;474,0118
IXIIT;2020-03-11;467,8253
IXIIT;2020-03-12;440,6867
IXIIT;2020-03-13;445,0902
IXIIT;2020-03-16;419,6408
IXIIT;2020-03-17;392,1589
IXIIT;2020-03-18;376,8957
IXIIT;2020-03-19;351,7745
IXIIT;2020-03-20;359,4948
IXIIT;2020-03-23;336,1146
IXIIT;2020-03-24;326,3985
IXIIT;2020-03-26;375,2061
IXIIT;2020-03-27;402,8893
IXIIT;2020-03-30;387,5739
IXIIT;2020-03-31;399,1923
IXIIT;2020-04-01;391,8907
IXIIT;2020-04-02;397,7144
IXIIT;2020-04-03;405,3679
IXIIT;2020-04-06;422,5354
IXIIT;2020-04-07;417,5995
IXIIT;2020-04-08;399,5289
IXIIT;2020-04-09;399,9832
IXIIT;2020-04-13;395,852
IXIIT;2020-04-14;406,1739
IXIIT;2020-04-15;395,0693
IXIIT;2020-04-16;376,4778
IXIIT;2020-04-17;394,8577
IXIIT;2020-04-20;387,904
IXIIT;2020-04-21;380,5795
IXIIT;2020-04-22;389,1476
IXIIT;2020-04-23;390,9625
IXIIT;2020-04-24;379,1364
IXIIT;2020-04-27;383,052
IXIIT;2020-04-28;383,1923
IXIIT;2020-04-29;388,4614
IXIIT;2020-04-30;407,5618
IXIIT;2020-05-04;393,3657
IXIIT;2020-05-05;393,9388
IXIIT;2020-05-06;392,0733
IXIIT;2020-05-08;391,1353
IXIIT;2020-05-11;396,3371
IXIIT;2020-05-12;388,6655
IXIIT;2020-05-13;385,3208
IXIIT;2020-05-14;377,4821
IXIIT;2020-05-15;374,4135
IXIIT;2020-05-18;375,9736
IXIIT;2020-05-19;382,3404
IXIIT;2020-05-20;383,4077
IXIIT;2020-05-26;392,574
IXIIT;2020-05-27;393,9068
IXIIT;2020-05-28;404,1361
IXIIT;2020-05-29;414,7563
IXIIT;2020-06-02;428,6968
IXIIT;2020-06-03;439,3668
IXIIT;2020-06-04;435,9781
IXIIT;2020-06-05;437,7684
IXIIT;2020-06-08;452,5418
IXIIT;2020-06-09;446,1363
IXIIT;2020-06-10;432,5892
IXIIT;2020-06-11;424,4839
IXIIT;2020-06-12;428,2863
IXIIT;2020-06-15;421,1569
IXIIT;2020-06-16;441,9451
IXIIT;2020-06-17;440,8575
IXIIT;2020-06-18;432,6521
IXIIT;2020-06-19;437,0175
IXIIT;2020-06-22;433,6576
IXIIT;2020-06-23;429,3982
IXIIT;2020-06-24;440,3275
IXIIT;2020-06-25;434,7489
IXIIT;2020-06-26;434,4823
IXIIT;2020-06-29;433,978
IXIIT;2020-06-30;434,0733
IXIIT;2020-07-01;436,1452
IXIIT;2020-07-02;441,7468
IXIIT;2020-07-03;441,9146
IXIIT;2020-07-06;444,1248
IXIIT;2020-07-07;444,7679
IXIIT;2020-07-08;457,1037
IXIIT;2020-07-09;452,71
IXIIT;2020-07-10;449,8881
IXIIT;2020-07-13;454,2225
IXIIT;2020-07-14;456,6198
IXIIT;2020-07-15;455,6611
IXIIT;2020-07-16;458,2368
IXIIT;2020-07-17;454,9574
IXIIT;2020-07-20;451,1412
IXIIT;2020-07-21;459,4623
IXIIT;2020-07-22;459,1581
IXIIT;2020-07-23;462,9359
IXIIT;2020-07-24;454,6967
IXIIT;2020-07-27;460,2222
IXIIT;2020-07-28;459,9719
IXIIT;2020-07-29;457,1465
IXIIT;2020-07-30;462,0276
IXIIT;2020-08-03;445,4629
IXIIT;2020-08-04;453,9601
IXIIT;2020-08-05;460,911
IXIIT;2020-08-06;466,6141
IXIIT;2020-08-07;464,0796
IXIIT;2020-08-10;464,5037
IXIIT;2020-08-11;467,776
IXIIT;2020-08-12;475,9268
IXIIT;2020-08-13;476,6722
IXIIT;2020-08-14;477,9193
IXIIT;2020-08-18;484,4427
IXIIT;2020-08-19;481,9438
IXIIT;2020-08-24;482,5336
IXIIT;2020-08-25;491,2851
IXIIT;2020-08-26;490,8659
IXIIT;2020-08-27;492,5701
IXIIT;2020-08-28;489,4822
IXIIT;2020-08-31;474,918
IXIIT;2020-09-01;485,3074
IXIIT;2020-09-02;486,7899
IXIIT;2020-09-03;482,1822
IXIIT;2020-09-04;476,6619
IXIIT;2020-09-07;475,8258
IXIIT;2020-09-08;468,1615
IXIIT;2020-09-09;455,7153
IXIIT;2020-09-10;428,3774
IXIIT;2020-09-11;441,3572
IXIIT;2020-09-14;456,3293
IXIIT;2020-09-15;448,1356
IXIIT;2020-09-16;442,9507
IXIIT;2020-09-17;439,3409
IXIIT;2020-09-18;441,9302
IXIIT;2020-09-21;434,5853
IXIIT;2020-09-22;427,731
IXIIT;2020-09-23;426,4594
IXIIT;2020-09-24;418,3695
IXIIT;2020-09-25;429,929
IXIIT;2020-09-28;422,6828
IXIIT;2020-09-29;418,4731
IXIIT;2020-09-30;415,0815
IXIIT;2020-10-01;429,1265
IXIIT;2020-10-02;423,1191
IXIIT;2020-10-05;425,432
IXIIT;2020-10-06;430,0829
IXIIT;2020-10-07;430,5534
IXIIT;2020-10-08;434,0332
IXIIT;2020-10-09;434,5035
IXIIT;2020-10-12;437,2379
IXIIT;2020-10-13;440,8543
IXIIT;2020-10-14;447,8905
IXIIT;2020-10-15;439,6113
IXIIT;2020-10-16;440,0029
IXIIT;2020-10-19;443,9367
IXIIT;2020-10-20;441,6552
IXIIT;2020-10-21;442,0652
IXIIT;2020-10-22;442,9235
IXIIT;2020-10-23;442,9814
IXIIT;2020-10-26;445,5264
IXIIT;2020-10-27;443,3136
IXIIT;2020-11-02;442,4357
IXIIT;2020-11-03;445,6913
IXIIT;2020-11-04;438,2658
IXIIT;2020-11-05;458,0872
IXIIT;2020-11-06;468,8054
IXIIT;2020-11-09;471,828
IXIIT;2020-11-10;485,8123
IXIIT;2020-11-11;496,5998
IXIIT;2020-11-12;488,9723
IXIIT;2020-11-13;489,0903
IXIIT;2020-11-16;491,4393
IXIIT;2020-11-17;495,5982
IXIIT;2020-11-18;498,0404
IXIIT;2020-11-19;498,416
IXIIT;2020-11-20;497,6443
IXIIT;2020-11-23;507,0238
IXIIT;2020-11-24;510,2741
IXIIT;2020-11-25;508,237
IXIIT;2020-11-26;517,5902
IXIIT;2020-11-27;516,0477
IXIIT;2020-11-30;494,271
IXIIT;2020-12-01;506,9707
IXIIT;2020-12-02;515,9962
IXIIT;2020-12-03;515,0172
IXIIT;2020-12-04;512,1921
IXIIT;2020-12-07;523,0757
IXIIT;2020-12-08;523,0757
IXIIT;2020-12-10;521,3933
IXIIT;2020-12-11;519,8324
IXIIT;2020-12-14;526,2628
IXIIT;2020-12-15;529,6958
IXIIT;2020-12-16;542,385
IXIIT;2020-12-17;540,5804
IXIIT;2020-12-18;535,2854
IXIIT;2020-12-21;537,2659
IXIIT;2020-12-22;520,1401
IXIIT;2020-12-23;518,1704
IXIIT;2020-12-28;529,3545
IXIIT;2020-12-29;524,0607
IXIIT;2020-12-30;518,4217
IXIIT;2021-01-04;530,8838
IXIIT;2021-01-05;531,6213
IXIIT;2021-01-06;523,5018
IXIIT;2021-01-07;529,7141
IXIIT;2021-01-08;542,8049
IXIIT;2021-01-11;555,7704
IXIIT;2021-01-12;552,8893
IXIIT;2021-01-13;556,4702
IXIIT;2021-01-14;556,5747
IXIIT;2021-01-15;547,3396
IXIIT;2021-01-18;553,5059
IXIIT;2021-01-19;549,4588
IXIIT;2021-01-20;562,8099
IXIIT;2021-01-21;560,1761
IXIIT;2021-01-22;550,9024
IXIIT;2021-01-25;548,7719
IXIIT;2021-01-26;536,8152
IXIIT;2021-01-27;534,1678
IXIIT;2021-01-28;522,4593
IXIIT;2021-01-29;503,0943
IXIIT;2021-02-01;520,6984
IXIIT;2021-02-02;515,6546
IXIIT;2021-02-03;516,5748
IXIIT;2021-02-04;521,7559
IXIIT;2021-02-05;523,2362
IXIIT;2021-02-08;524,6029
IXIIT;2021-02-09;520,4521
IXIIT;2021-02-10;522,4181
IXIIT;2021-02-11;522,3731
IXIIT;2021-02-15;524,9799
IXIIT;2021-02-16;525,4279
IXIIT;2021-02-17;518,1146
IXIIT;2021-02-18;515,2656
IXIIT;2021-02-19;521,5496
IXIIT;2021-02-22;520,7503
IXIIT;2021-02-23;526,0869
IXIIT;2021-02-24;521,9994
IXIIT;2021-02-25;522,8223
IXIIT;2021-02-26;518,7259
IXIIT;2021-03-01;531,4169
IXIIT;2021-03-02;531,8968
IXIIT;2021-03-03;532,2368
IXIIT;2021-03-04;521,4646
IXIIT;2021-03-05;517,7825
IXIIT;2021-03-08;516,457
IXIIT;2021-03-09;509,7445
IXIIT;2021-03-10;515,6204
IXIIT;2021-03-12;521,6418
IXIIT;2021-03-15;516,9417
IXIIT;2021-03-16;516,5262
IXIIT;2021-03-17;514,7686
IXIIT;2021-03-18;524,9
IXIIT;2021-03-19;525,7274
IXIIT;2021-03-22;517,4666
IXIIT;2021-03-23;516,346
IXIIT;2021-03-24;510,0655
IXIIT;2021-03-25;509,261
IXIIT;2021-03-26;516,8654
IXIIT;2021-03-29;513,6345
IXIIT;2021-03-30;504,3788
IXIIT;2021-03-31;497,1801
IXIIT;2021-04-01;496,2896
IXIIT;2021-04-05;492,8735
IXIIT;2021-04-06;496,6271
IXIIT;2021-04-07;499,0625
IXIIT;2021-04-08;501,3544
IXIIT;2021-04-09;501,5611
IXIIT;2021-04-12;488,53
IXIIT;2021-04-13;488,5672
IXIIT;2021-04-14;501,1816
IXIIT;2021-04-15;503,4951
IXIIT;2021-04-16;503,1292
IXIIT;2021-04-19;500,2482
IXIIT;2021-04-20;500,0041
IXIIT;2021-04-21;494,6212
IXIIT;2021-04-22;495,7762
IXIIT;2021-04-23;500,7478
IXIIT;2021-04-26;494,5139
IXIIT;2021-04-27;493,8836
IXIIT;2021-04-28;493,4036
IXIIT;2021-04-29;497,559
IXIIT;2021-04-30;494,94
IXIIT;2021-05-03;489,8141
IXIIT;2021-05-04;492,5845
IXIIT;2021-05-05;494,1084
IXIIT;2021-05-06;493,1432
IXIIT;2021-05-07;488,4452
IXIIT;2021-05-10;492,4369
IXIIT;2021-05-11;489,5251
IXIIT;2021-05-17;482,8897
IXIIT;2021-05-18;481,9169
IXIIT;2021-05-19;474,6611
IXIIT;2021-05-20;479,6176
IXIIT;2021-05-21;477,3722
IXIIT;2021-05-24;477,678
IXIIT;2021-05-25;481,4283
IXIIT;2021-05-27;480,7379
IXIIT;2021-05-28;482,2737
IXIIT;2021-05-31;495,1348
IXIIT;2021-06-02;503,5296
IXIIT;2021-06-03;512,4793
IXIIT;2021-06-04;506,9532
IXIIT;2021-06-07;505,515
IXIIT;2021-06-08;500,0044
IXIIT;2021-06-09;505,5374
IXIIT;2021-06-10;509,2441
IXIIT;2021-06-11;507,0096
IXIIT;2021-06-14;503,1323
IXIIT;2021-06-15;502,4525
IXIIT;2021-06-16;497,421
IXIIT;2021-06-17;492,9505
IXIIT;2021-06-18;485,1466
IXIIT;2021-06-21;482,4014
IXIIT;2021-06-22;487,1002
IXIIT;2021-06-23;482,4241
IXIIT;2021-06-24;479,547
IXIIT;2021-06-25;478,9075
IXIIT;2021-06-28;468,8376
IXIIT;2021-06-29;471,3068
IXIIT;2021-06-30;473,9776
IXIIT;2021-07-01;475,9282
IXIIT;2021-07-02;478,0171
IXIIT;2021-07-05;473,0174
IXIIT;2021-07-06;474,7234
IXIIT;2021-07-07;471,4271
IXIIT;2021-07-08;470,7957
IXIIT;2021-07-09;471,1648
IXIIT;2021-07-12;473,621
IXIIT;2021-07-13;468,7612
IXIIT;2021-07-14;464,265
IXIIT;2021-07-15;472,3306
IXIIT;2021-07-16;475,5649
IXIIT;2021-07-19;471,4088
IXIIT;2021-07-21;473,4108
IXIIT;2021-07-22;482,2146
IXIIT;2021-07-23;475,6622
IXIIT;2021-07-26;473,7411
IXIIT;2021-07-27;471,9617
IXIIT;2021-07-28;467,7032
IXIIT;2021-07-29;468,0996
IXIIT;2021-07-30;462,5546
IXIIT;2021-08-02;465,6869
IXIIT;2021-08-03;470,1958
IXIIT;2021-08-04;473,0048
IXIIT;2021-08-05;478,5953
IXIIT;2021-08-06;473,2338
IXIIT;2021-08-09;465,9892
IXIIT;2021-08-10;465,8748
IXIIT;2021-08-12;473,4328
IXIIT;2021-08-13;476,677
IXIIT;2021-08-16;477,5434
IXIIT;2021-08-18;487,2756
IXIIT;2021-08-19;476,6741
IXIIT;2021-08-20;479,1306
IXIIT;2021-08-23;483,3473
IXIIT;2021-08-24;479,3838
IXIIT;2021-08-25;480,7481
IXIIT;2021-08-26;476,413
IXIIT;2021-08-27;474,0588
IXIIT;2021-08-30;485,7293
IXIIT;2021-08-31;485,4017
IXIIT;2021-09-01;482,1163
IXIIT;2021-09-02;483,7844
IXIIT;2021-09-03;490,3007
IXIIT;2021-09-06;490,2684
IXIIT;2021-09-07;488,9622
IXIIT;2021-09-08;480,8089
IXIIT;2021-09-09;489,6514
IXIIT;2021-09-10;488,0074
IXIIT;2021-09-13;485,8195
IXIIT;2021-09-14;488,4194
IXIIT;2021-09-15;486,0144
IXIIT;2021-09-16;483,612
IXIIT;2021-09-17;483,7476
IXIIT;2021-09-20;479,7381
IXIIT;2021-09-21;477,4827
IXIIT;2021-09-22;483,4893
IXIIT;2021-09-23;485,1711
IXIIT;2021-09-24;485,7514
IXIIT;2021-09-27;482,8527
IXIIT;2021-09-28;481,9528
IXIIT;2021-09-29;488,7495
IXIIT;2021-09-30;502,9048
IXIIT;2021-10-01;498,2368
IXIIT;2021-10-04;512,4582
IXIIT;2021-10-05;507,5897
IXIIT;2021-10-06;522,5388
IXIIT;2021-10-07;520,8443
IXIIT;2021-10-08;530,4547
IXIIT;2021-10-11;532,3783
IXIIT;2021-10-12;535,352
IXIIT;2021-10-13;544,3553
IXIIT;2021-10-14;550,2213
IXIIT;2021-10-15;550,1399
IXIIT;2021-10-18;552,4015
IXIIT;2021-10-19;552,107
IXIIT;2021-10-21;548,5848
IXIIT;2021-10-22;549,8324
IXIIT;2021-10-25;542,8993
IXIIT;2021-10-26;546,2878
IXIIT;2021-10-27;541,4933
IXIIT;2021-10-28;533,7627
IXIIT;2021-10-29;539,3098
IXIIT;2021-11-01;534,3324
IXIIT;2021-11-02;528,2445
IXIIT;2021-11-03;534,592
IXIIT;2021-11-04;536,1341
IXIIT;2021-11-05;536,3809
IXIIT;2021-11-08;537,5707
IXIIT;2021-11-09;537,4027
IXIIT;2021-11-10;534,7459
IXIIT;2021-11-11;534,5148
IXIIT;2021-11-12;531,0733
IXIIT;2021-11-15;525,976
IXIIT;2021-11-16;530,5657
IXIIT;2021-11-17;533,6476
IXIIT;2021-11-18;529,6807
IXIIT;2021-11-19;540,2968
IXIIT;2021-11-22;540,8409
IXIIT;2021-11-23;537,8129
IXIIT;2021-11-24;538,2603
IXIIT;2021-11-25;543,6235
IXIIT;2021-11-26;530,9514
IXIIT;2021-11-29;537,1345
IXIIT;2021-11-30;525,8614
IXIIT;2021-12-01;527,5057
IXIIT;2021-12-02;538,7651
IXIIT;2021-12-03;531,8411
IXIIT;2021-12-06;532,1726
IXIIT;2021-12-07;538,7144
IXIIT;2021-12-08;534,9237
IXIIT;2021-12-09;539,5553
IXIIT;2021-12-10;536,9826
IXIIT;2021-12-13;533,5924
IXIIT;2021-12-14;531,8755
IXIIT;2021-12-15;535,0486
IXIIT;2021-12-16;531,5746
IXIIT;2021-12-17;532,3467
IXIIT;2021-12-20;528,5878
IXIIT;2021-12-21;530,1531
IXIIT;2021-12-22;525,7017
IXIIT;2021-12-23;529,1297
IXIIT;2021-12-24;528,0201
IXIIT;2021-12-27;528,8477
IXIIT;2021-12-28;531,3344
IXIIT;2021-12-29;530,6342
IXIIT;2021-12-30;527,6483
IXIIT;2022-01-03;534,9873
IXIIT;2022-01-04;537,5824
IXIIT;2022-01-05;532,5605
IXIIT;2022-01-06;533,6881
IXIIT;2022-01-07;539,0851
IXIIT;2022-01-10;535,6574
IXIIT;2022-01-11;534,1025
IXIIT;2022-01-12;536,7735
IXIIT;2022-01-13;541,051
IXIIT;2022-01-14;542,7087
IXIIT;2022-01-17;540,5652
